white_king,d_pawn,e_pawn,black_king,side_to_move
h7,d2,e6,f7,B
a8,d2,e6,f7,B
b8,d2,e6,f7,B
c8,d2,e6,f7,B
d8,d2,e6,f7,B
h8,d2,e6,f7,B
e1,d2,e6,g7,B
f1,d2,e6,g7,B
g1,d2,e6,g7,B
h1,d2,e6,g7,B
h2,d2,e6,g7,B
h3,d2,e6,g7,B
h4,d2,e6,g7,B
h5,d2,e6,g7,B
e1,d2,e6,d8,B
f1,d2,e6,d8,B
g1,d2,e6,d8,B
h1,d2,e6,d8,B
h2,d2,e6,d8,B
h3,d2,e6,d8,B
h4,d2,e6,d8,B
h5,d2,e6,d8,B
h6,d2,e6,d8,B
g7,d2,e6,d8,B
h7,d2,e6,d8,B
g8,d2,e6,d8,B
h8,d2,e6,d8,B
e1,d2,e6,e8,B
f1,d2,e6,e8,B
g1,d2,e6,e8,B
h1,d2,e6,e8,B
h2,d2,e6,e8,B
h3,d2,e6,e8,B
h4,d2,e6,e8,B
h5,d2,e6,e8,B
h6,d2,e6,e8,B
g7,d2,e6,e8,B
h7,d2,e6,e8,B
g8,d2,e6,e8,B
h8,d2,e6,e8,B
e1,d2,e6,f8,B
f1,d2,e6,f8,B
g1,d2,e6,f8,B
h1,d2,e6,f8,B
h2,d2,e6,f8,B
h3,d2,e6,f8,B
h4,d2,e6,f8,B
h5,d2,e6,f8,B
h6,d2,e6,f8,B
h7,d2,e6,f8,B
h8,d2,e6,f8,B
a1,d2,e7,d6,B
b1,d2,e7,d6,B
c1,d2,e7,d6,B
d1,d2,e7,d6,B
e1,d2,e7,d6,B
f1,d2,e7,d6,B
g1,d2,e7,d6,B
h1,d2,e7,d6,B
h2,d2,e7,d6,B
h3,d2,e7,d6,B
h4,d2,e7,d6,B
h5,d2,e7,d6,B
h6,d2,e7,d6,B
a7,d2,e7,d6,B
g7,d2,e7,d6,B
h7,d2,e7,d6,B
a8,d2,e7,d6,B
g8,d2,e7,d6,B
h8,d2,e7,d6,B
a1,d2,e7,e6,B
b1,d2,e7,e6,B
c1,d2,e7,e6,B
d1,d2,e7,e6,B
e1,d2,e7,e6,B
f1,d2,e7,e6,B
g1,d2,e7,e6,B
h1,d2,e7,e6,B
h2,d2,e7,e6,B
h3,d2,e7,e6,B
h4,d2,e7,e6,B
h5,d2,e7,e6,B
h6,d2,e7,e6,B
a7,d2,e7,e6,B
g7,d2,e7,e6,B
h7,d2,e7,e6,B
a8,d2,e7,e6,B
g8,d2,e7,e6,B
h8,d2,e7,e6,B
a1,d2,e7,f6,B
b1,d2,e7,f6,B
c1,d2,e7,f6,B
d1,d2,e7,f6,B
e1,d2,e7,f6,B
f1,d2,e7,f6,B
g1,d2,e7,f6,B
h1,d2,e7,f6,B
h2,d2,e7,f6,B
h3,d2,e7,f6,B
h4,d2,e7,f6,B
h5,d2,e7,f6,B
h6,d2,e7,f6,B
a7,d2,e7,f6,B
h7,d2,e7,f6,B
a8,d2,e7,f6,B
g8,d2,e7,f6,B
h8,d2,e7,f6,B
a1,d2,e7,d7,B
b1,d2,e7,d7,B
c1,d2,e7,d7,B
d1,d2,e7,d7,B
e1,d2,e7,d7,B
f1,d2,e7,d7,B
g1,d2,e7,d7,B
h1,d2,e7,d7,B
h2,d2,e7,d7,B
h3,d2,e7,d7,B
h4,d2,e7,d7,B
h5,d2,e7,d7,B
h6,d2,e7,d7,B
a7,d2,e7,d7,B
g7,d2,e7,d7,B
h7,d2,e7,d7,B
a8,d2,e7,d7,B
g8,d2,e7,d7,B
h8,d2,e7,d7,B
a1,d2,e7,f7,B
b1,d2,e7,f7,B
c1,d2,e7,f7,B
d1,d2,e7,f7,B
e1,d2,e7,f7,B
f1,d2,e7,f7,B
g1,d2,e7,f7,B
h1,d2,e7,f7,B
h2,d2,e7,f7,B
h3,d2,e7,f7,B
h4,d2,e7,f7,B
h5,d2,e7,f7,B
h6,d2,e7,f7,B
a7,d2,e7,f7,B
h7,d2,e7,f7,B
a8,d2,e7,f7,B
h8,d2,e7,f7,B
a1,d2,e7,d8,B
b1,d2,e7,d8,B
c1,d2,e7,d8,B
d1,d2,e7,d8,B
e1,d2,e7,d8,B
f1,d2,e7,d8,B
g1,d2,e7,d8,B
h1,d2,e7,d8,B
h2,d2,e7,d8,B
h3,d2,e7,d8,B
h4,d2,e7,d8,B
h5,d2,e7,d8,B
h6,d2,e7,d8,B
a7,d2,e7,d8,B
g7,d2,e7,d8,B
h7,d2,e7,d8,B
a8,d2,e7,d8,B
g8,d2,e7,d8,B
h8,d2,e7,d8,B
g8,d2,e7,e8,W
h8,d2,e7,e8,W
a1,d2,e7,e8,B
b1,d2,e7,e8,B
c1,d2,e7,e8,B
d1,d2,e7,e8,B
e1,d2,e7,e8,B
f1,d2,e7,e8,B
g1,d2,e7,e8,B
h1,d2,e7,e8,B
h2,d2,e7,e8,B
h3,d2,e7,e8,B
h4,d2,e7,e8,B
h5,d2,e7,e8,B
e6,d2,e7,e8,B
h6,d2,e7,e8,B
a7,d2,e7,e8,B
g7,d2,e7,e8,B
h7,d2,e7,e8,B
a8,d2,e7,e8,B
g8,d2,e7,e8,B
h8,d2,e7,e8,B
a1,d2,e7,f8,B
b1,d2,e7,f8,B
c1,d2,e7,f8,B
d1,d2,e7,f8,B
e1,d2,e7,f8,B
f1,d2,e7,f8,B
g1,d2,e7,f8,B
h1,d2,e7,f8,B
h2,d2,e7,f8,B
h3,d2,e7,f8,B
h4,d2,e7,f8,B
h5,d2,e7,f8,B
h6,d2,e7,f8,B
a7,d2,e7,f8,B
h7,d2,e7,f8,B
a8,d2,e7,f8,B
h8,d2,e7,f8,B
a1,d3,e3,c2,B
e1,d3,e3,c2,B
f1,d3,e3,c2,B
g1,d3,e3,c2,B
h1,d3,e3,c2,B
a2,d3,e3,c2,B
h2,d3,e3,c2,B
a3,d3,e3,c2,B
h3,d3,e3,c2,B
a4,d3,e3,c2,B
b4,d3,e3,c2,B
h4,d3,e3,c2,B
a5,d3,e3,c2,B
b5,d3,e3,c2,B
c5,d3,e3,c2,B
h5,d3,e3,c2,B
a6,d3,e3,c2,B
b6,d3,e3,c2,B
c6,d3,e3,c2,B
d6,d3,e3,c2,B
e6,d3,e3,c2,B
f6,d3,e3,c2,B
g6,d3,e3,c2,B
h6,d3,e3,c2,B
a7,d3,e3,c2,B
b7,d3,e3,c2,B
c7,d3,e3,c2,B
d7,d3,e3,c2,B
e7,d3,e3,c2,B
f7,d3,e3,c2,B
g7,d3,e3,c2,B
h7,d3,e3,c2,B
a8,d3,e3,c2,B
b8,d3,e3,c2,B
c8,d3,e3,c2,B
d8,d3,e3,c2,B
e8,d3,e3,c2,B
f8,d3,e3,c2,B
g8,d3,e3,c2,B
h8,d3,e3,c2,B
a1,d3,e3,d2,B
b1,d3,e3,d2,B
f1,d3,e3,d2,B
g1,d3,e3,d2,B
h1,d3,e3,d2,B
a2,d3,e3,d2,B
b2,d3,e3,d2,B
g2,d3,e3,d2,B
h2,d3,e3,d2,B
a3,d3,e3,d2,B
b3,d3,e3,d2,B
g3,d3,e3,d2,B
h3,d3,e3,d2,B
a4,d3,e3,d2,B
b4,d3,e3,d2,B
g4,d3,e3,d2,B
h4,d3,e3,d2,B
a5,d3,e3,d2,B
b5,d3,e3,d2,B
c5,d3,e3,d2,B
f5,d3,e3,d2,B
g5,d3,e3,d2,B
h5,d3,e3,d2,B
a6,d3,e3,d2,B
b6,d3,e3,d2,B
c6,d3,e3,d2,B
d6,d3,e3,d2,B
e6,d3,e3,d2,B
f6,d3,e3,d2,B
g6,d3,e3,d2,B
h6,d3,e3,d2,B
a7,d3,e3,d2,B
b7,d3,e3,d2,B
c7,d3,e3,d2,B
d7,d3,e3,d2,B
e7,d3,e3,d2,B
f7,d3,e3,d2,B
g7,d3,e3,d2,B
h7,d3,e3,d2,B
a8,d3,e3,d2,B
b8,d3,e3,d2,B
c8,d3,e3,d2,B
d8,d3,e3,d2,B
e8,d3,e3,d2,B
f8,d3,e3,d2,B
g8,d3,e3,d2,B
h8,d3,e3,d2,B
a1,d3,e3,e2,B
b1,d3,e3,e2,B
c1,d3,e3,e2,B
g1,d3,e3,e2,B
h1,d3,e3,e2,B
a2,d3,e3,e2,B
b2,d3,e3,e2,B
g2,d3,e3,e2,B
h2,d3,e3,e2,B
a3,d3,e3,e2,B
b3,d3,e3,e2,B
g3,d3,e3,e2,B
h3,d3,e3,e2,B
a4,d3,e3,e2,B
b4,d3,e3,e2,B
g4,d3,e3,e2,B
h4,d3,e3,e2,B
a5,d3,e3,e2,B
b5,d3,e3,e2,B
c5,d3,e3,e2,B
f5,d3,e3,e2,B
g5,d3,e3,e2,B
h5,d3,e3,e2,B
a6,d3,e3,e2,B
b6,d3,e3,e2,B
c6,d3,e3,e2,B
d6,d3,e3,e2,B
e6,d3,e3,e2,B
f6,d3,e3,e2,B
g6,d3,e3,e2,B
h6,d3,e3,e2,B
a7,d3,e3,e2,B
b7,d3,e3,e2,B
c7,d3,e3,e2,B
d7,d3,e3,e2,B
e7,d3,e3,e2,B
f7,d3,e3,e2,B
g7,d3,e3,e2,B
h7,d3,e3,e2,B
a8,d3,e3,e2,B
b8,d3,e3,e2,B
c8,d3,e3,e2,B
d8,d3,e3,e2,B
e8,d3,e3,e2,B
f8,d3,e3,e2,B
g8,d3,e3,e2,B
h8,d3,e3,e2,B
a1,d3,e3,f2,B
b1,d3,e3,f2,B
c1,d3,e3,f2,B
d1,d3,e3,f2,B
h1,d3,e3,f2,B
a2,d3,e3,f2,B
h2,d3,e3,f2,B
a3,d3,e3,f2,B
h3,d3,e3,f2,B
a4,d3,e3,f2,B
g4,d3,e3,f2,B
h4,d3,e3,f2,B
a5,d3,e3,f2,B
f5,d3,e3,f2,B
g5,d3,e3,f2,B
h5,d3,e3,f2,B
a6,d3,e3,f2,B
b6,d3,e3,f2,B
c6,d3,e3,f2,B
d6,d3,e3,f2,B
e6,d3,e3,f2,B
f6,d3,e3,f2,B
g6,d3,e3,f2,B
h6,d3,e3,f2,B
a7,d3,e3,f2,B
b7,d3,e3,f2,B
c7,d3,e3,f2,B
d7,d3,e3,f2,B
e7,d3,e3,f2,B
f7,d3,e3,f2,B
g7,d3,e3,f2,B
h7,d3,e3,f2,B
a8,d3,e3,f2,B
b8,d3,e3,f2,B
c8,d3,e3,f2,B
d8,d3,e3,f2,B
e8,d3,e3,f2,B
f8,d3,e3,f2,B
g8,d3,e3,f2,B
h8,d3,e3,f2,B
a1,d3,e3,c3,B
b1,d3,e3,c3,B
c1,d3,e3,c3,B
d1,d3,e3,c3,B
e1,d3,e3,c3,B
f1,d3,e3,c3,B
g1,d3,e3,c3,B
h1,d3,e3,c3,B
a2,d3,e3,c3,B
h2,d3,e3,c3,B
a3,d3,e3,c3,B
h3,d3,e3,c3,B
a4,d3,e3,c3,B
h4,d3,e3,c3,B
a5,d3,e3,c3,B
b5,d3,e3,c3,B
c5,d3,e3,c3,B
h5,d3,e3,c3,B
a6,d3,e3,c3,B
b6,d3,e3,c3,B
c6,d3,e3,c3,B
d6,d3,e3,c3,B
e6,d3,e3,c3,B
f6,d3,e3,c3,B
g6,d3,e3,c3,B
h6,d3,e3,c3,B
a7,d3,e3,c3,B
b7,d3,e3,c3,B
c7,d3,e3,c3,B
d7,d3,e3,c3,B
e7,d3,e3,c3,B
f7,d3,e3,c3,B
g7,d3,e3,c3,B
h7,d3,e3,c3,B
a8,d3,e3,c3,B
b8,d3,e3,c3,B
c8,d3,e3,c3,B
d8,d3,e3,c3,B
e8,d3,e3,c3,B
f8,d3,e3,c3,B
g8,d3,e3,c3,B
h8,d3,e3,c3,B
a1,d3,e3,f3,B
b1,d3,e3,f3,B
c1,d3,e3,f3,B
d1,d3,e3,f3,B
e1,d3,e3,f3,B
f1,d3,e3,f3,B
g1,d3,e3,f3,B
h1,d3,e3,f3,B
a2,d3,e3,f3,B
h2,d3,e3,f3,B
a3,d3,e3,f3,B
h3,d3,e3,f3,B
a4,d3,e3,f3,B
h4,d3,e3,f3,B
a5,d3,e3,f3,B
f5,d3,e3,f3,B
g5,d3,e3,f3,B
h5,d3,e3,f3,B
a6,d3,e3,f3,B
b6,d3,e3,f3,B
c6,d3,e3,f3,B
d6,d3,e3,f3,B
e6,d3,e3,f3,B
f6,d3,e3,f3,B
g6,d3,e3,f3,B
h6,d3,e3,f3,B
a7,d3,e3,f3,B
b7,d3,e3,f3,B
c7,d3,e3,f3,B
d7,d3,e3,f3,B
e7,d3,e3,f3,B
f7,d3,e3,f3,B
g7,d3,e3,f3,B
h7,d3,e3,f3,B
a8,d3,e3,f3,B
b8,d3,e3,f3,B
c8,d3,e3,f3,B
d8,d3,e3,f3,B
e8,d3,e3,f3,B
f8,d3,e3,f3,B
g8,d3,e3,f3,B
h8,d3,e3,f3,B
a1,d3,e3,c4,B
b1,d3,e3,c4,B
c1,d3,e3,c4,B
d1,d3,e3,c4,B
e1,d3,e3,c4,B
f1,d3,e3,c4,B
g1,d3,e3,c4,B
h1,d3,e3,c4,B
a2,d3,e3,c4,B
b2,d3,e3,c4,B
h2,d3,e3,c4,B
a3,d3,e3,c4,B
h3,d3,e3,c4,B
a4,d3,e3,c4,B
h4,d3,e3,c4,B
a5,d3,e3,c4,B
h5,d3,e3,c4,B
a6,d3,e3,c4,B
b6,d3,e3,c4,B
c6,d3,e3,c4,B
d6,d3,e3,c4,B
e6,d3,e3,c4,B
f6,d3,e3,c4,B
g6,d3,e3,c4,B
h6,d3,e3,c4,B
a7,d3,e3,c4,B
b7,d3,e3,c4,B
c7,d3,e3,c4,B
d7,d3,e3,c4,B
e7,d3,e3,c4,B
f7,d3,e3,c4,B
g7,d3,e3,c4,B
h7,d3,e3,c4,B
a8,d3,e3,c4,B
b8,d3,e3,c4,B
c8,d3,e3,c4,B
d8,d3,e3,c4,B
e8,d3,e3,c4,B
f8,d3,e3,c4,B
g8,d3,e3,c4,B
h8,d3,e3,c4,B
a1,d3,e3,d4,B
b1,d3,e3,d4,B
c1,d3,e3,d4,B
d1,d3,e3,d4,B
e1,d3,e3,d4,B
f1,d3,e3,d4,B
g1,d3,e3,d4,B
h1,d3,e3,d4,B
a2,d3,e3,d4,B
b2,d3,e3,d4,B
g2,d3,e3,d4,B
h2,d3,e3,d4,B
a3,d3,e3,d4,B
b3,d3,e3,d4,B
g3,d3,e3,d4,B
h3,d3,e3,d4,B
a4,d3,e3,d4,B
b4,d3,e3,d4,B
g4,d3,e3,d4,B
h4,d3,e3,d4,B
a5,d3,e3,d4,B
b5,d3,e3,d4,B
f5,d3,e3,d4,B
g5,d3,e3,d4,B
h5,d3,e3,d4,B
a6,d3,e3,d4,B
b6,d3,e3,d4,B
c6,d3,e3,d4,B
d6,d3,e3,d4,B
e6,d3,e3,d4,B
f6,d3,e3,d4,B
g6,d3,e3,d4,B
h6,d3,e3,d4,B
a7,d3,e3,d4,B
b7,d3,e3,d4,B
c7,d3,e3,d4,B
d7,d3,e3,d4,B
e7,d3,e3,d4,B
f7,d3,e3,d4,B
g7,d3,e3,d4,B
h7,d3,e3,d4,B
a8,d3,e3,d4,B
b8,d3,e3,d4,B
c8,d3,e3,d4,B
d8,d3,e3,d4,B
e8,d3,e3,d4,B
f8,d3,e3,d4,B
g8,d3,e3,d4,B
h8,d3,e3,d4,B
a1,d3,e3,e4,B
b1,d3,e3,e4,B
c1,d3,e3,e4,B
d1,d3,e3,e4,B
e1,d3,e3,e4,B
f1,d3,e3,e4,B
g1,d3,e3,e4,B
h1,d3,e3,e4,B
a2,d3,e3,e4,B
b2,d3,e3,e4,B
g2,d3,e3,e4,B
h2,d3,e3,e4,B
a3,d3,e3,e4,B
b3,d3,e3,e4,B
g3,d3,e3,e4,B
h3,d3,e3,e4,B
a4,d3,e3,e4,B
b4,d3,e3,e4,B
g4,d3,e3,e4,B
h4,d3,e3,e4,B
a5,d3,e3,e4,B
b5,d3,e3,e4,B
c5,d3,e3,e4,B
g5,d3,e3,e4,B
h5,d3,e3,e4,B
a6,d3,e3,e4,B
b6,d3,e3,e4,B
c6,d3,e3,e4,B
d6,d3,e3,e4,B
e6,d3,e3,e4,B
f6,d3,e3,e4,B
g6,d3,e3,e4,B
h6,d3,e3,e4,B
a7,d3,e3,e4,B
b7,d3,e3,e4,B
c7,d3,e3,e4,B
d7,d3,e3,e4,B
e7,d3,e3,e4,B
f7,d3,e3,e4,B
g7,d3,e3,e4,B
h7,d3,e3,e4,B
a8,d3,e3,e4,B
b8,d3,e3,e4,B
c8,d3,e3,e4,B
d8,d3,e3,e4,B
e8,d3,e3,e4,B
f8,d3,e3,e4,B
g8,d3,e3,e4,B
h8,d3,e3,e4,B
a1,d3,e3,f4,B
b1,d3,e3,f4,B
c1,d3,e3,f4,B
d1,d3,e3,f4,B
e1,d3,e3,f4,B
f1,d3,e3,f4,B
g1,d3,e3,f4,B
h1,d3,e3,f4,B
a2,d3,e3,f4,B
g2,d3,e3,f4,B
h2,d3,e3,f4,B
a3,d3,e3,f4,B
h3,d3,e3,f4,B
a4,d3,e3,f4,B
h4,d3,e3,f4,B
a5,d3,e3,f4,B
h5,d3,e3,f4,B
a6,d3,e3,f4,B
b6,d3,e3,f4,B
c6,d3,e3,f4,B
d6,d3,e3,f4,B
e6,d3,e3,f4,B
f6,d3,e3,f4,B
g6,d3,e3,f4,B
h6,d3,e3,f4,B
a7,d3,e3,f4,B
b7,d3,e3,f4,B
c7,d3,e3,f4,B
d7,d3,e3,f4,B
e7,d3,e3,f4,B
f7,d3,e3,f4,B
g7,d3,e3,f4,B
h7,d3,e3,f4,B
a8,d3,e3,f4,B
b8,d3,e3,f4,B
c8,d3,e3,f4,B
d8,d3,e3,f4,B
e8,d3,e3,f4,B
f8,d3,e3,f4,B
g8,d3,e3,f4,B
h8,d3,e3,f4,B
a1,d3,e5,d4,B
b1,d3,e5,d4,B
c1,d3,e5,d4,B
d1,d3,e5,d4,B
e1,d3,e5,d4,B
f1,d3,e5,d4,B
g1,d3,e5,d4,B
h1,d3,e5,d4,B
a2,d3,e5,d4,B
b2,d3,e5,d4,B
c2,d3,e5,d4,B
d2,d3,e5,d4,B
e2,d3,e5,d4,B
f2,d3,e5,d4,B
g2,d3,e5,d4,B
h2,d3,e5,d4,B
a3,d3,e5,d4,B
f3,d3,e5,d4,B
g3,d3,e5,d4,B
h3,d3,e5,d4,B
a4,d3,e5,d4,B
g4,d3,e5,d4,B
h4,d3,e5,d4,B
a5,d3,e5,d4,B
g5,d3,e5,d4,B
h5,d3,e5,d4,B
a6,d3,e5,d4,B
g6,d3,e5,d4,B
h6,d3,e5,d4,B
a7,d3,e5,d4,B
b7,d3,e5,d4,B
c7,d3,e5,d4,B
d7,d3,e5,d4,B
e7,d3,e5,d4,B
f7,d3,e5,d4,B
g7,d3,e5,d4,B
h7,d3,e5,d4,B
a8,d3,e5,d4,B
b8,d3,e5,d4,B
c8,d3,e5,d4,B
d8,d3,e5,d4,B
e8,d3,e5,d4,B
f8,d3,e5,d4,B
g8,d3,e5,d4,B
h8,d3,e5,d4,B
a1,d3,e5,e4,B
b1,d3,e5,e4,B
c1,d3,e5,e4,B
d1,d3,e5,e4,B
e1,d3,e5,e4,B
f1,d3,e5,e4,B
g1,d3,e5,e4,B
h1,d3,e5,e4,B
a2,d3,e5,e4,B
b2,d3,e5,e4,B
c2,d3,e5,e4,B
d2,d3,e5,e4,B
e2,d3,e5,e4,B
f2,d3,e5,e4,B
g2,d3,e5,e4,B
h2,d3,e5,e4,B
a3,d3,e5,e4,B
g3,d3,e5,e4,B
h3,d3,e5,e4,B
a4,d3,e5,e4,B
g4,d3,e5,e4,B
h4,d3,e5,e4,B
a5,d3,e5,e4,B
g5,d3,e5,e4,B
h5,d3,e5,e4,B
a6,d3,e5,e4,B
g6,d3,e5,e4,B
h6,d3,e5,e4,B
a7,d3,e5,e4,B
b7,d3,e5,e4,B
c7,d3,e5,e4,B
d7,d3,e5,e4,B
e7,d3,e5,e4,B
f7,d3,e5,e4,B
g7,d3,e5,e4,B
h7,d3,e5,e4,B
a8,d3,e5,e4,B
b8,d3,e5,e4,B
c8,d3,e5,e4,B
d8,d3,e5,e4,B
e8,d3,e5,e4,B
f8,d3,e5,e4,B
g8,d3,e5,e4,B
h8,d3,e5,e4,B
a1,d3,e5,f4,B
b1,d3,e5,f4,B
c1,d3,e5,f4,B
d1,d3,e5,f4,B
e1,d3,e5,f4,B
f1,d3,e5,f4,B
g1,d3,e5,f4,B
h1,d3,e5,f4,B
a2,d3,e5,f4,B
b2,d3,e5,f4,B
c2,d3,e5,f4,B
d2,d3,e5,f4,B
e2,d3,e5,f4,B
f2,d3,e5,f4,B
g2,d3,e5,f4,B
h2,d3,e5,f4,B
a3,d3,e5,f4,B
h3,d3,e5,f4,B
a4,d3,e5,f4,B
h4,d3,e5,f4,B
a5,d3,e5,f4,B
h5,d3,e5,f4,B
a6,d3,e5,f4,B
g6,d3,e5,f4,B
h6,d3,e5,f4,B
a7,d3,e5,f4,B
b7,d3,e5,f4,B
c7,d3,e5,f4,B
d7,d3,e5,f4,B
e7,d3,e5,f4,B
f7,d3,e5,f4,B
g7,d3,e5,f4,B
h7,d3,e5,f4,B
a8,d3,e5,f4,B
b8,d3,e5,f4,B
c8,d3,e5,f4,B
d8,d3,e5,f4,B
e8,d3,e5,f4,B
f8,d3,e5,f4,B
g8,d3,e5,f4,B
h8,d3,e5,f4,B
a1,d3,e5,d5,B
b1,d3,e5,d5,B
c1,d3,e5,d5,B
d1,d3,e5,d5,B
e1,d3,e5,d5,B
f1,d3,e5,d5,B
g1,d3,e5,d5,B
h1,d3,e5,d5,B
a2,d3,e5,d5,B
b2,d3,e5,d5,B
c2,d3,e5,d5,B
d2,d3,e5,d5,B
e2,d3,e5,d5,B
f2,d3,e5,d5,B
g2,d3,e5,d5,B
h2,d3,e5,d5,B
a3,d3,e5,d5,B
e3,d3,e5,d5,B
f3,d3,e5,d5,B
g3,d3,e5,d5,B
h3,d3,e5,d5,B
a4,d3,e5,d5,B
g4,d3,e5,d5,B
h4,d3,e5,d5,B
a5,d3,e5,d5,B
g5,d3,e5,d5,B
h5,d3,e5,d5,B
a6,d3,e5,d5,B
g6,d3,e5,d5,B
h6,d3,e5,d5,B
a7,d3,e5,d5,B
b7,d3,e5,d5,B
c7,d3,e5,d5,B
d7,d3,e5,d5,B
e7,d3,e5,d5,B
f7,d3,e5,d5,B
g7,d3,e5,d5,B
h7,d3,e5,d5,B
a8,d3,e5,d5,B
b8,d3,e5,d5,B
c8,d3,e5,d5,B
d8,d3,e5,d5,B
e8,d3,e5,d5,B
f8,d3,e5,d5,B
g8,d3,e5,d5,B
h8,d3,e5,d5,B
a1,d3,e5,f5,B
b1,d3,e5,f5,B
c1,d3,e5,f5,B
d1,d3,e5,f5,B
e1,d3,e5,f5,B
f1,d3,e5,f5,B
g1,d3,e5,f5,B
h1,d3,e5,f5,B
a2,d3,e5,f5,B
b2,d3,e5,f5,B
c2,d3,e5,f5,B
d2,d3,e5,f5,B
e2,d3,e5,f5,B
f2,d3,e5,f5,B
g2,d3,e5,f5,B
h2,d3,e5,f5,B
a3,d3,e5,f5,B
e3,d3,e5,f5,B
f3,d3,e5,f5,B
g3,d3,e5,f5,B
h3,d3,e5,f5,B
a4,d3,e5,f5,B
h4,d3,e5,f5,B
a5,d3,e5,f5,B
h5,d3,e5,f5,B
a6,d3,e5,f5,B
h6,d3,e5,f5,B
a7,d3,e5,f5,B
b7,d3,e5,f5,B
c7,d3,e5,f5,B
d7,d3,e5,f5,B
e7,d3,e5,f5,B
f7,d3,e5,f5,B
g7,d3,e5,f5,B
h7,d3,e5,f5,B
a8,d3,e5,f5,B
b8,d3,e5,f5,B
c8,d3,e5,f5,B
d8,d3,e5,f5,B
e8,d3,e5,f5,B
f8,d3,e5,f5,B
g8,d3,e5,f5,B
h8,d3,e5,f5,B
a1,d3,e5,d6,B
b1,d3,e5,d6,B
c1,d3,e5,d6,B
d1,d3,e5,d6,B
e1,d3,e5,d6,B
f1,d3,e5,d6,B
g1,d3,e5,d6,B
h1,d3,e5,d6,B
a2,d3,e5,d6,B
b2,d3,e5,d6,B
c2,d3,e5,d6,B
d2,d3,e5,d6,B
e2,d3,e5,d6,B
f2,d3,e5,d6,B
g2,d3,e5,d6,B
h2,d3,e5,d6,B
a3,d3,e5,d6,B
e3,d3,e5,d6,B
f3,d3,e5,d6,B
g3,d3,e5,d6,B
h3,d3,e5,d6,B
a4,d3,e5,d6,B
g4,d3,e5,d6,B
h4,d3,e5,d6,B
a5,d3,e5,d6,B
g5,d3,e5,d6,B
h5,d3,e5,d6,B
a6,d3,e5,d6,B
g6,d3,e5,d6,B
h6,d3,e5,d6,B
a7,d3,e5,d6,B
b7,d3,e5,d6,B
f7,d3,e5,d6,B
g7,d3,e5,d6,B
h7,d3,e5,d6,B
a8,d3,e5,d6,B
b8,d3,e5,d6,B
c8,d3,e5,d6,B
d8,d3,e5,d6,B
e8,d3,e5,d6,B
f8,d3,e5,d6,B
g8,d3,e5,d6,B
h8,d3,e5,d6,B
a1,d3,e5,e6,B
b1,d3,e5,e6,B
c1,d3,e5,e6,B
d1,d3,e5,e6,B
e1,d3,e5,e6,B
f1,d3,e5,e6,B
g1,d3,e5,e6,B
h1,d3,e5,e6,B
a2,d3,e5,e6,B
b2,d3,e5,e6,B
c2,d3,e5,e6,B
d2,d3,e5,e6,B
e2,d3,e5,e6,B
f2,d3,e5,e6,B
g2,d3,e5,e6,B
h2,d3,e5,e6,B
a3,d3,e5,e6,B
e3,d3,e5,e6,B
f3,d3,e5,e6,B
g3,d3,e5,e6,B
h3,d3,e5,e6,B
a4,d3,e5,e6,B
g4,d3,e5,e6,B
h4,d3,e5,e6,B
a5,d3,e5,e6,B
g5,d3,e5,e6,B
h5,d3,e5,e6,B
a6,d3,e5,e6,B
g6,d3,e5,e6,B
h6,d3,e5,e6,B
a7,d3,e5,e6,B
b7,d3,e5,e6,B
c7,d3,e5,e6,B
g7,d3,e5,e6,B
h7,d3,e5,e6,B
a8,d3,e5,e6,B
b8,d3,e5,e6,B
c8,d3,e5,e6,B
d8,d3,e5,e6,B
e8,d3,e5,e6,B
f8,d3,e5,e6,B
g8,d3,e5,e6,B
h8,d3,e5,e6,B
a1,d3,e5,f6,B
b1,d3,e5,f6,B
c1,d3,e5,f6,B
d1,d3,e5,f6,B
e1,d3,e5,f6,B
f1,d3,e5,f6,B
g1,d3,e5,f6,B
h1,d3,e5,f6,B
a2,d3,e5,f6,B
b2,d3,e5,f6,B
c2,d3,e5,f6,B
d2,d3,e5,f6,B
e2,d3,e5,f6,B
f2,d3,e5,f6,B
g2,d3,e5,f6,B
h2,d3,e5,f6,B
a3,d3,e5,f6,B
e3,d3,e5,f6,B
f3,d3,e5,f6,B
g3,d3,e5,f6,B
h3,d3,e5,f6,B
a4,d3,e5,f6,B
g4,d3,e5,f6,B
h4,d3,e5,f6,B
a5,d3,e5,f6,B
h5,d3,e5,f6,B
a6,d3,e5,f6,B
h6,d3,e5,f6,B
a7,d3,e5,f6,B
b7,d3,e5,f6,B
c7,d3,e5,f6,B
d7,d3,e5,f6,B
h7,d3,e5,f6,B
a8,d3,e5,f6,B
b8,d3,e5,f6,B
c8,d3,e5,f6,B
d8,d3,e5,f6,B
e8,d3,e5,f6,B
f8,d3,e5,f6,B
g8,d3,e5,f6,B
h8,d3,e5,f6,B
a1,d3,e6,c5,B
b1,d3,e6,c5,B
c1,d3,e6,c5,B
d1,d3,e6,c5,B
e1,d3,e6,c5,B
f1,d3,e6,c5,B
g1,d3,e6,c5,B
h1,d3,e6,c5,B
h2,d3,e6,c5,B
h3,d3,e6,c5,B
h4,d3,e6,c5,B
h5,d3,e6,c5,B
h6,d3,e6,c5,B
